倍氯米松,呼吸系统药物 [吸入剂],国家
动物源肺表面活性物质,呼吸系统药物 [注射剂],国家
替普瑞酮,消化系统药物 [口服常释剂型],国家
葛根素,神经系统用药物 [注射剂],国家
桂哌齐特,神经系统用药物 [注射剂],国家
双氢麦角胺,神经系统用药物 [口服常释剂型],国家
洛贝林,神经系统用药物 [注射剂],国家
多沙普仑,神经系统用药物 [注射剂],国家
哌甲酯,神经系统用药物 [口服常释剂型],国家
哌甲酯,神经系统用药物 [注射剂],国家
右佐匹克隆,神经系统用药物 [口服常释剂型],国家
利扎曲普坦,神经系统用药物 [口服常释剂型],国家
甲钴胺,神经系统用药物 [口服常释剂型],国家
乙哌立松,神经系统用药物 [口服常释剂型],国家
尼莫地平,神经系统用药物 [注射剂],国家
石杉碱甲,神经系统用药物 [口服常释剂型],国家
胞磷胆碱,神经系统用药物 [口服常释剂型],国家
二甲弗林,神经系统用药物 [注射剂],国家
哌甲酯,神经系统用药物 [缓释控释剂型],国家
苯巴比妥,神经系统用药物 [口服常释剂型],国家
扎来普隆,神经系统用药物 [口服常释剂型],国家
甘露醇,神经系统用药物 [注射剂],国家
甲钴胺,神经系统用药物 [注射剂],国家
雷尼替丁,消化系统药物 [注射剂],国家
兰索拉唑,消化系统药物 [口服常释剂型],国家
胰酶,消化系统药物 [口服常释剂型],国家
东莨菪碱,消化系统药物 [口服常释剂型],国家
曲美布汀,消化系统药物 [口服常释剂型],国家
伊托必利,消化系统药物 [口服常释剂型],国家
托烷司琼,消化系统药物 [注射剂],国家
开塞露,消化系统药物 [溶液剂],国家
甘油,消化系统药物 [栓剂;灌肠剂],国家
复方樟脑酊,消化系统药物 [口服液体剂],国家
洛哌丁胺,消化系统药物 [口服常释剂型],国家
泮托拉唑,消化系统药物 [注射剂],国家
阿托品,消化系统药物 [口服常释剂型],国家
东莨菪碱,消化系统药物 [注射剂],国家
溴丙胺太林,消化系统药物 [口服常释剂型],国家
甲氧氯普胺,消化系统药物 [口服常释剂型],国家
酚酞,消化系统药物 [口服常释剂型],国家
聚乙二醇,消化系统药物 [口服散剂],国家
蒙脱石,消化系统药物 [口服散剂],国家
利福昔明,消化系统药物 [口服常释剂型],国家
消旋卡多曲,消化系统药物 [颗粒剂],国家
地衣芽胞杆菌活菌制剂,消化系统药物 [口服常释剂型],国家
谷氨酸,消化系统药物 [注射剂],国家
多烯磷脂酰胆碱,消化系统药物 [注射剂],国家
甘草酸二铵,消化系统药物 [注射剂],国家
硫普罗宁,消化系统药物 [口服常释剂型],国家
熊去氧胆酸,消化系统药物 [口服常释剂型],国家
加贝酯,消化系统药物 [注射剂],国家
奎尼丁,循环系统药物 [口服常释剂型],国家
普罗帕酮,循环系统药物 [注射剂],国家
单硝酸异山梨酯,循环系统药物 [口服常释剂型;缓释控释剂型],国家
枯草杆菌二联活菌制剂,消化系统药物 [口服常释剂型],国家
多烯磷脂酰胆碱,消化系统药物 [口服常释剂型],国家
甘草酸二铵,消化系统药物 [口服常释剂型],国家
苦参素(苦参总碱),消化系统药物 [注射剂],国家
门冬氨酸鸟氨酸

(鸟氨酸天门冬氨酸),消化系统药物 [注射剂],国家
柳氮磺吡啶,消化系统药物 [栓剂],国家
美沙拉嗪,消化系统药物 [栓剂;灌肠剂],国家
普罗帕酮,循环系统药物 [口服常释剂型],国家
硝酸甘油,循环系统药物 [注射剂],国家
硝酸异山梨酯,循环系统药物 [缓释控释剂型],国家
维拉帕米,循环系统药物 [注射剂],国家
地尔硫䓬,循环系统药物 [口服常释剂型;缓释控释剂型],国家
非洛地平,循环系统药物 [口服常释剂型;缓释控释剂型],国家
硝苯地平,循环系统药物 [缓释控释剂型],国家
美托洛尔,循环系统药物 [注射剂],国家
拉贝洛尔,循环系统药物 [口服常释剂型],国家
普萘洛尔,循环系统药物 [注射剂],国家
酚苄明,循环系统药物 [口服常释剂型],国家
厄贝沙坦,循环系统药物 [口服常释剂型;缓释控释剂型],国家
缬沙坦,循环系统药物 [口服常释剂型],国家
贝尼地平,循环系统药物 [口服常释剂型],国家
地尔硫䓬,循环系统药物 [注射剂],国家
拉西地平,循环系统药物 [口服常释剂型],国家
美托洛尔,循环系统药物 [口服常释剂型],国家
比索洛尔,循环系统药物 [口服常释剂型],国家
普萘洛尔,循环系统药物 [缓释控释剂型],国家
酚妥拉明,循环系统药物 [注射剂],国家
咪达普利,循环系统药物 [口服常释剂型],国家
替米沙坦,循环系统药物 [口服常释剂型],国家
双嘧达莫,血液系统药物 [注射剂],国家
替罗非班,血液系统药物 [注射剂],国家
枸橼酸钾,调节水电解质及酸碱平衡药物 [颗粒剂],国家
复合磷酸氢钾,调节水电解质及酸碱平衡药物 [注射剂],国家
包醛氧淀粉,调节水电解质及酸碱平衡药物 [口服散剂],国家
磺胺嘧啶银,专科特殊用药物 [外用散剂;软膏剂],国家
克林霉素,专科特殊用药物 [软膏剂],国家
联苯苄唑,专科特殊用药物 [外用液体剂;软膏剂],国家
复方多粘菌素B,专科特殊用药物 [软膏剂],国家
地蒽酚,专科特殊用药物 [软膏剂],国家
丙酸氯倍他索,专科特殊用药物 [软膏剂],国家
口服补液盐,调节水电解质及酸碱平衡药物 [口服散剂],国家
复方乳酸钠葡萄糖,调节水电解质及酸碱平衡药物 [注射剂],国家
右旋糖酐,调节水电解质及酸碱平衡药物 [注射剂],国家
灭菌注射用水,调节水电解质及酸碱平衡药物 [注射剂],国家
甲紫,专科特殊用药物 [外用液体剂],国家
布替萘芬,专科特殊用药物 [软膏剂],国家
益康唑,专科特殊用药物 [软膏剂],国家
黑豆馏油,专科特殊用药物 [软膏剂],国家
氟轻松,专科特殊用药物 [软膏剂],国家
氨甲环酸,血液系统药物 [注射剂],国家
鱼精蛋白,血液系统药物 [注射剂],国家
尖吻蝮蛇血凝酶,血液系统药物 [注射剂],国家
肝素,血液系统药物 [注射剂],国家
链激酶[含重组链激酶],血液系统药物 [注射剂],国家
富马酸亚铁,血液系统药物 [口服常释剂型;咀嚼片],国家
维生素B12,血液系统药物 [注射剂],国家
腺苷钴胺,血液系统药物 [口服常释剂型],国家
氨肽素,血液系统药物 [口服常释剂型],国家
贝前列素,血液系统药物 [口服常释剂型],国家
曲克芦丁,血液系统药物 [口服常释剂型;口服液体剂],国家
氨甲苯酸,血液系统药物 [注射剂],国家
维生素K1,血液系统药物 [口服常释剂型],国家
华法林,血液系统药物 [口服常释剂型],国家
硫酸亚铁,血液系统药物 [口服常释剂型;缓释控释剂型],国家
葡萄糖酸亚铁,血液系统药物 [口服常释剂型],国家
叶酸,血液系统药物 [口服常释剂型],国家
肌苷,血液系统药物 [注射剂],国家
辅酶A,血液系统药物 [注射剂],国家
氯吡格雷,血液系统药物 [口服常释剂型],国家
复方利血平（复方降压片）,循环系统药物 [口服常释剂型],国家
利血平,循环系统药物 [注射剂],国家
利血平,循环系统药物 [口服常释剂型],国家
肾上腺素,循环系统药物 [注射剂],国家
洛伐他汀,循环系统药物 [口服常释剂型],国家
吉非罗齐,循环系统药物 [口服常释剂型],国家
阿魏酸钠,循环系统药物 [口服常释剂型],国家
曲美他嗪,循环系统药物 [口服常释剂型],国家
爱普列特,泌尿系统药物 [口服常释剂型],国家
腹膜透析液,泌尿系统药物 [注射剂],国家
氨甲苯酸,血液系统药物 [口服常释剂型],国家
吲达帕胺,循环系统药物 [口服常释剂型;缓释控释剂型],国家
去甲肾上腺素,循环系统药物 [注射剂],国家
米多君,循环系统药物 [口服常释剂型],国家
阿昔莫司,循环系统药物 [口服常释剂型],国家
普罗布考,循环系统药物 [口服常释剂型],国家
环轮宁,循环系统药物 [注射剂],国家
阿米洛利,泌尿系统药物 [口服常释剂型],国家
坦洛新(坦索罗辛),泌尿系统药物 [口服常释剂型;缓释控释剂型],国家
非那吡啶,泌尿系统药物 [口服常释剂型],国家
氧氟沙星,专科特殊用药物 [滴眼剂;眼膏剂],国家
阿昔洛韦,专科特殊用药物 [滴眼剂],国家
噻吗洛尔,专科特殊用药物 [滴眼剂],国家
布林佐胺,专科特殊用药物 [滴眼剂],国家
复方托吡卡胺,专科特殊用药物 [滴眼剂],国家
泼尼松龙,专科特殊用药物 [滴眼剂],国家
普拉洛芬,专科特殊用药物 [滴眼剂],国家
小牛血清去蛋白,专科特殊用药物 [眼用凝胶],国家
重组牛碱性成纤维细胞生长因子(融合蛋白),专科特殊用药物 [眼用凝胶],国家
氧氟沙星,专科特殊用药物 [滴耳剂],国家
氟替卡松,专科特殊用药物 [吸入剂],国家
羟苄唑,专科特殊用药物 [滴眼剂],国家
乙酰唑胺,专科特殊用药物 [口服常释剂型],国家
乙酰唑胺,专科特殊用药物 [注射剂],国家
可的松,专科特殊用药物 [滴眼剂;眼膏剂],国家
普罗碘铵,专科特殊用药物 [注射剂],国家
双氯芬酸钠,专科特殊用药物 [滴眼剂],国家
荧光素钠,专科特殊用药物 [注射剂],国家
地芬尼多,专科特殊用药物 [口服常释剂型],国家
鱼肝油酸钠,专科特殊用药物 [注射剂],国家
地奈德,专科特殊用药物 [软膏剂],国家
地塞米松,专科特殊用药物 [软膏剂],国家
哈西奈德,专科特殊用药物 [外用液体剂;软膏剂],国家
卤米松,专科特殊用药物 [乳膏剂],国家
尿素,专科特殊用药物 [软膏剂],国家
阿达帕林,专科特殊用药物 [凝胶剂],国家
甲氧沙林,专科特殊用药物 [口服常释剂型],国家
红霉素,专科特殊用药物 [眼膏剂],国家
庆大霉素,专科特殊用药物 [滴眼剂],国家
诺氟沙星,专科特殊用药物 [滴眼剂],国家
妥布霉素地塞米松,专科特殊用药物 [滴眼剂;眼膏剂],国家
复方曲安缩松,专科特殊用药物 [软膏剂;贴膏剂],国家
糠酸莫米松,专科特殊用药物 [软膏剂],国家
卤米松三氯生,专科特殊用药物 [软膏剂],国家
维A酸,专科特殊用药物 [软膏剂;凝胶剂],国家
鬼臼毒素,专科特殊用药物 [外用液体剂],国家
依沙吖啶,专科特殊用药物 [外用液体剂],国家
利福平,专科特殊用药物 [滴眼剂],国家
林可霉素,专科特殊用药物 [滴眼剂],国家
妥布霉素,专科特殊用药物 [滴眼剂;眼膏剂],国家
环丙沙星,专科特殊用药物 [滴耳剂],国家
克霉唑,专科特殊用药物 [滴耳剂],国家
色甘酸钠,专科特殊用药物 [滴鼻剂],国家
左氧氟沙星,专科特殊用药物 [滴耳剂],国家
缩宫素,专科特殊用药物 [注射剂],国家
利托君,专科特殊用药物 [口服常释剂型],国家
甲硝唑,专科特殊用药物 [阴道泡腾片;栓剂],国家
复方莪术油,专科特殊用药物 [栓剂],国家
乌鸡白凤丸（胶囊、片）,妇科用药 ,国家
定坤丹,妇科用药 ,国家
孕康颗粒,妇科用药 ,国家
洛美沙星,专科特殊用药物 [滴耳剂],国家
左卡巴斯汀,专科特殊用药物 [吸入剂],国家
替硝唑,专科特殊用药物 [外用液体剂],国家
卡贝缩宫素,专科特殊用药物 [注射剂],国家
利托君,专科特殊用药物 [注射剂],国家
克霉唑,专科特殊用药物 [阴道片;栓剂],国家
聚甲酚磺醛,专科特殊用药物 [外用液体剂;栓剂],国家
安坤颗粒,妇科用药 ,国家
坤泰胶囊,妇科用药 ,国家
乳癖消颗粒（胶囊、片）,妇科用药 ,国家
宫瘤宁颗粒（胶囊、片）,妇科用药 ,国家
乳核散结胶囊（片）,妇科用药 ,国家
乳癖散结颗粒（胶囊、片）,妇科用药 ,国家
熊胆眼药水,眼科用药 ,国家
马应龙八宝眼膏,眼科用药 ,国家
麝珠明目滴眼液,眼科用药 ,国家
明目地黄丸,眼科用药 ,国家
和血明目片,眼科用药 ,国家
石斛夜光颗粒,眼科用药 ,国家
复方血栓通颗粒（片）,眼科用药 ,国家
宫瘤清颗粒（胶囊、片）,妇科用药 ,国家
乳块消丸（颗粒、胶囊、片）,妇科用药 ,国家
消乳散结胶囊,妇科用药 ,国家
拨云退翳丸,眼科用药 ,国家
明目上清丸,眼科用药 ,国家
双黄连滴眼剂,眼科用药 ,国家
珍珠明目滴眼液,眼科用药 ,国家
石斛明目丸,眼科用药 ,国家
障眼明胶囊（片）,眼科用药 ,国家
鼻炎康片,耳鼻喉科用药 ,国家
辛芩颗粒,耳鼻喉科用药 ,国家
鼻渊舒胶囊（口服液）,耳鼻喉科用药 ,国家
辛夷鼻炎丸,耳鼻喉科用药 ,国家
青黛散,耳鼻喉科用药 ,国家
金喉健喷雾剂,耳鼻喉科用药 ,国家
清咽润喉丸,耳鼻喉科用药 ,国家
玄麦甘桔颗粒（胶囊）,耳鼻喉科用药 ,国家
丁细牙痛胶囊,耳鼻喉科用药 ,国家
跌打丸,骨伤科用药 ,国家
跌打七厘散（片）,骨伤科用药 ,国家
鼻咽清毒颗粒,耳鼻喉科用药 ,国家
鼻渊通窍颗粒,耳鼻喉科用药 ,国家
黄氏响声丸,耳鼻喉科用药 ,国家
复方珍珠口疮颗粒,耳鼻喉科用药 ,国家
六神胶囊,耳鼻喉科用药 ,国家
双料喉风散,耳鼻喉科用药 ,国家
咽立爽口含滴丸,耳鼻喉科用药 ,国家
口腔溃疡散,耳鼻喉科用药 ,国家
三七伤药颗粒（胶囊、片）,骨伤科用药 ,国家
红药胶囊（片）,骨伤科用药 ,国家
龙血竭散（胶囊、片）,骨伤科用药 ,国家
愈伤灵胶囊,骨伤科用药 ,国家
神农镇痛膏,骨伤科用药 ,国家
骨刺宁胶囊（片）,骨伤科用药 ,国家
跌打万花油,骨伤科用药 ,国家
骨痛灵酊,骨伤科用药 ,国家
正红花油,骨伤科用药 ,国家
壮骨麝香止痛膏,骨伤科用药 ,国家
抗骨增生丸（颗粒、胶囊、片）,骨伤科用药 ,国家
复方青黛丸（胶囊、片）,皮肤科用药 ,国家
沈阳红药（胶囊、片）,骨伤科用药 ,国家
红药贴膏（气雾剂）,骨伤科用药 ,国家
消肿止痛酊,骨伤科用药 ,国家
颈痛颗粒,骨伤科用药 ,国家
骨通贴膏,骨伤科用药 ,国家
展筋活血散,骨伤科用药 ,国家
治伤软膏,骨伤科用药 ,国家
骨愈灵胶囊（片）,骨伤科用药 ,国家
藤黄健骨丸（胶囊、片）,骨伤科用药 ,国家
复方银翘氨敏,解热镇痛及非甾体抗炎药物 [胶囊],国家
咖酚伪麻,解热镇痛及非甾体抗炎药物 [片剂],国家
柳酚咖敏,解热镇痛及非甾体抗炎药物 [片剂],国家
扑尔伪麻,解热镇痛及非甾体抗炎药物 [片剂],国家
右美沙芬愈创甘油醚,解热镇痛及非甾体抗炎药物 [糖浆],国家
愈酚维林,解热镇痛及非甾体抗炎药物 [片剂],国家
复方颠茄氢氧化铝,消化系统药物 [片剂],国家
复方芦荟维U,消化系统药物 [片剂],国家
复方碳酸钙咀嚼,消化系统药物 [片剂],国家
复方胃蛋白酶,消化系统药物 [片剂],国家
盖胃平,消化系统药物 [片剂],国家
科达琳,解热镇痛及非甾体抗炎药物 [片剂],国家
美愈伪麻,解热镇痛及非甾体抗炎药物 [口服液],国家
双扑伪麻,解热镇痛及非甾体抗炎药物 [片剂],国家
愈酚喷托异丙嗪,解热镇痛及非甾体抗炎药物 [颗粒],国家
愈酚伪麻,解热镇痛及非甾体抗炎药物 [颗粒],国家
复方龙胆碳酸氢钠,消化系统药物 [片剂],国家
复方木香铝镁,消化系统药物 [片剂],国家
复方维生素U,消化系统药物 [胶囊],国家
复方延胡索氢氧化铝,消化系统药物 [片剂],国家
复方土槿皮酊,皮肤科用药 ,国家
润燥止痒胶囊,皮肤科用药 ,国家
消银颗粒（胶囊、片）,皮肤科用药 ,国家
巴特日七味丸,民族药 ,国家
冰黄肤乐软膏,民族药 ,国家
二十五味珍珠丸,民族药 ,国家
红花清肝十三味丸,民族药 ,国家
六味能消丸（胶囊）,民族药 ,国家
青鹏软膏（青鹏膏剂）,民族药 ,国家
十味蒂达胶囊,民族药 ,国家
外用溃疡散,民族药 ,国家
湿毒清胶囊（片）,皮肤科用药 ,国家
阿拉坦五味丸,民族药 ,国家
白脉软膏,民族药 ,国家
二十五味松石丸,民族药 ,国家
风湿二十五味丸,民族药 ,国家
洁白丸（胶囊）,民族药 ,国家
诺迪康颗粒（胶囊、片）,民族药 ,国家
如意珍宝丸,民族药 ,国家
十味龙胆花颗粒（胶囊）,民族药 ,国家
炎消迪娜儿糖浆,民族药 ,国家
益心巴迪然吉布亚颗粒,民族药 ,国家
智托洁白丸,民族药 ,国家
氨酚烷胺那敏,解热镇痛及非甾体抗炎药物 [胶囊],国家
氨咖黄敏,解热镇痛及非甾体抗炎药物 [片剂],国家
贝敏伪麻,解热镇痛及非甾体抗炎药物 [片剂],国家
布洛伪麻,解热镇痛及非甾体抗炎药物 [片剂],国家
酚麻美敏,解热镇痛及非甾体抗炎药物 [胶囊],国家
复方北豆根氨酚那敏,解热镇痛及非甾体抗炎药物 [片剂],国家
复方氢溴酸右美沙芬,解热镇痛及非甾体抗炎药物 [胶囊],国家
复方盐酸伪麻黄碱缓释,解热镇痛及非甾体抗炎药物 [胶囊],国家
扎冲十三味丸,民族药 ,国家
氨酚烷胺咖敏,解热镇痛及非甾体抗炎药物 [胶囊],国家
氨咖黄敏,解热镇痛及非甾体抗炎药物 [胶囊],国家
氨咖愈敏,解热镇痛及非甾体抗炎药物 [口服液],国家
布洛伪麻,解热镇痛及非甾体抗炎药物 [颗粒],国家
酚咖片,解热镇痛及非甾体抗炎药物 [片剂],国家
复方氨酚美沙,解热镇痛及非甾体抗炎药物 [糖浆],国家
复方氯丙那林鱼腥草素钠,解热镇痛及非甾体抗炎药物 [片剂],国家
复方氢溴酸右美沙芬,解热镇痛及非甾体抗炎药物 [糖浆],国家
硫糖铝小檗碱,消化系统药物 [片剂],国家
龙胆碳酸氢钠,消化系统药物 [散剂],国家
益康唑,专科特殊用药物 [栓剂],国家
乳杆菌活菌,专科特殊用药物 [阴道胶囊],国家
半胱氨酸,解毒药物 [注射剂],国家
纳洛酮,解毒药物 [注射剂],国家
戊乙奎醚,解毒药物 [注射剂],国家
硫酸钡[Ⅰ型、Ⅱ型],诊断用药物 [干混悬剂],国家
泛影葡胺,诊断用药物 [注射剂],国家
碘美普尔,诊断用药物 [注射剂],国家
铁羧葡胺,诊断用药物 [注射剂],国家
铝镁,消化系统药物 [混悬液],国家
肼屈嗪,专科特殊用药物 [注射剂],国家
喷替酸钙钠,解毒药物 [注射剂],国家
硫酸钠,解毒药物 [口服散剂],国家
亚甲蓝,解毒药物 [注射剂],国家
碘化油,诊断用药物 [注射剂],国家
碘比醇,诊断用药物 [注射剂],国家
碘克沙醇,诊断用药物 [注射剂],国家
泛影酸钠,诊断用药物 [注射剂],国家
柴黄胶囊（片）,内科用药 ,国家
柴银口服液,内科用药 ,国家
感咳双清胶囊,内科用药 ,国家
双黄连注射液[含注射用冻干粉针],内科用药 ,国家
小儿热速清颗粒（口服液）,内科用药 ,国家
防风通圣丸（颗粒）,内科用药 ,国家
小儿豉翘清热颗粒,内科用药 ,国家
表虚感冒颗粒,内科用药 ,国家
紫金锭（散）,内科用药 ,国家
厚朴排气合剂,内科用药 ,国家
通便灵胶囊,内科用药 ,国家
复方感冒灵颗粒（胶囊、片）,内科用药 ,国家
桑菊感冒丸（颗粒、片）,内科用药 ,国家
五粒回春丸,内科用药 ,国家
重感灵胶囊（片）,内科用药 ,国家
小柴胡丸（颗粒、胶囊、片）,内科用药 ,国家
玉屏风颗粒,内科用药 ,国家
参苏丸（胶囊、片）,内科用药 ,国家
肠舒通栓,内科用药 ,国家
芪蓉润肠口服液,内科用药 ,国家
双重造影产气颗粒,诊断用药物 [颗粒剂],国家
结核菌素纯蛋白衍生物,诊断用药物 [注射剂],国家
多价气性坏疽抗毒素,生物制品 [注射剂],国家
抗蛇毒血清注射制剂,生物制品 [注射剂],国家
精制抗蛇毒血清,生物制品 [注射剂],国家
人狂犬病免疫球蛋白,生物制品 [注射剂],国家
人血白蛋白,生物制品 [注射剂],国家
感冒清热颗粒,内科用药 ,国家
感冒清热胶囊,内科用药 ,国家
荆防合剂（颗粒）,内科用药 ,国家
银翘解毒丸（颗粒、胶囊、片）,内科用药 ,国家
旧结核菌素,诊断用药物 [注射剂],国家
抗狂犬病血清,生物制品 [注射剂],国家
精制抗狂犬病血清,生物制品 [注射剂],国家
精制抗炭疽血清,生物制品 [注射剂],国家
人免疫球蛋白,生物制品 [注射剂],国家
重组人碱性成纤维细胞生长因子,生物制品 [外用冻干制剂],国家
九味羌活丸（颗粒）,内科用药 ,国家
桂枝颗粒,内科用药 ,国家
麻黄止嗽丸（胶囊）,内科用药 ,国家
儿脾醒颗粒,内科用药 ,国家
健儿消食口服液,内科用药 ,国家
人参健脾丸（片）,内科用药 ,国家
醒脾养儿颗粒,内科用药 ,国家
当归补血丸（颗粒、胶囊、口服液）,内科用药 ,国家
复方阿胶浆,内科用药 ,国家
养血饮口服液,内科用药 ,国家
再造生血胶囊（片）,内科用药 ,国家
苁蓉益肾颗粒,内科用药 ,国家
阴虚胃痛颗粒（胶囊、片）,内科用药 ,国家
四神丸（片）,内科用药 ,国家
六君子丸,内科用药 ,国家
香砂六君片,内科用药 ,国家
八珍丸（颗粒、胶囊、片）,内科用药 ,国家
地榆升白片,内科用药 ,国家
归脾颗粒（胶囊、片）,内科用药 ,国家
益气维血颗粒（胶囊、片）,内科用药 ,国家
六味地黄丸,内科用药 ,国家
杞菊地黄丸（胶囊、片）,内科用药 ,国家
济生肾气丸（片）,内科用药 ,国家
小儿金丹片,内科用药 ,国家
止咳橘红丸（颗粒、胶囊）,内科用药 ,国家
蜜炼川贝枇杷膏,内科用药 ,国家
蛤蚧定喘丸,内科用药 ,国家
清开灵注射液,内科用药 ,国家
瓜霜退热灵胶囊,内科用药 ,国家
珍黄安宫片,内科用药 ,国家
苏合香丸,内科用药 ,国家
十香返生丸,内科用药 ,国家
缩泉丸（胶囊）,内科用药 ,国家
安胃疡胶囊,内科用药 ,国家
二母宁嗽丸（颗粒、片）,内科用药 ,国家
润肺膏,内科用药 ,国家
定喘膏,内科用药 ,国家
紫雪（颗粒、胶囊）,内科用药 ,国家
万氏牛黄清心丸（片）,内科用药 ,国家
礞石滚痰丸,内科用药 ,国家
礞石滚痰片,内科用药 ,国家
涩肠止泻散,内科用药 ,国家
参苓白术胶囊（片）,内科用药 ,国家
通便宁片,内科用药 ,国家
牛黄上清丸（胶囊、片）,内科用药 ,国家
牛黄至宝丸,内科用药 ,国家
一清颗粒（胶囊、片）,内科用药 ,国家
清开灵颗粒（胶囊、片）,内科用药 ,国家
蓝芩口服液,内科用药 ,国家
热毒宁注射液,内科用药 ,国家
喜炎平注射液,内科用药 ,国家
小儿化毒散（胶囊）,内科用药 ,国家
连花清瘟颗粒（胶囊、片）,内科用药 ,国家
小儿清热利肺口服液,内科用药 ,国家
当归龙荟丸（胶囊、片）,内科用药 ,国家
小儿导赤片,内科用药 ,国家
穿心莲胶囊（片）,内科用药 ,国家
冬凌草胶囊（片）,内科用药 ,国家
清热散结胶囊（片）,内科用药 ,国家
万应胶囊,内科用药 ,国家
夏枯草膏（颗粒、胶囊、片、口服液）,内科用药 ,国家
小儿咽扁颗粒,内科用药 ,国家
清肺抑火丸（胶囊、片）,内科用药 ,国家
儿泻康贴膜,内科用药 ,国家
桂附理中丸,内科用药 ,国家
香砂平胃丸（散、颗粒）,内科用药 ,国家
橘红痰咳煎膏（颗粒、液）,内科用药 ,国家
蛇胆川贝液,内科用药 ,国家
牛黄蛇胆川贝散（胶囊、片、滴丸、液）,内科用药 ,国家
祛痰止咳胶囊,内科用药 ,国家
苏黄止咳胶囊,内科用药 ,国家
止咳丸（片）,内科用药 ,国家
金振口服液,内科用药 ,国家
矽肺宁片,内科用药 ,国家
温胃舒颗粒（胶囊、片）,内科用药 ,国家
四逆汤,内科用药 ,国家
蛇胆陈皮散（胶囊、片）,内科用药 ,国家
消咳喘颗粒（胶囊、片）,内科用药 ,国家
祛痰灵口服液,内科用药 ,国家
蛇胆川贝枇杷膏,内科用药 ,国家
宣肺止嗽合剂,内科用药 ,国家
急支颗粒,内科用药 ,国家
清肺消炎丸,内科用药 ,国家
银黄丸（口服液）,内科用药 ,国家
银黄注射液,内科用药 ,国家
肝苏丸（颗粒、胶囊、片）,内科用药 ,国家
双虎清肝颗粒,内科用药 ,国家
龙胆泻肝丸（颗粒、胶囊、片）,内科用药 ,国家
八宝丹（八宝丹胶囊）,内科用药 ,国家
大黄利胆胶囊（片）,内科用药 ,国家
苦黄注射液,内科用药 ,国家
苍苓止泻口服液,内科用药 ,国家
葛根芩连丸（颗粒、胶囊、片、口服液）,内科用药 ,国家
泻停胶囊,内科用药 ,国家
澳泰乐颗粒（胶囊、片）,内科用药 ,国家
利肝隆颗粒（胶囊、片）,内科用药 ,国家
