西藏
头孢孟多酯, [注射剂],西藏
重组人血小板生成素, [注射剂],西藏
秘诀清凉散, ,西藏
六味木香丸, ,西藏
十八味诃子利尿丸, ,西藏
二十味肉豆蔻丸, ,西藏
二十五味阿魏散, ,西藏
二十八味槟榔丸, ,西藏
达斯玛保丸, ,西藏
赖氨酸, [注射剂],西藏
头孢曲松他唑巴坦, [注射剂],西藏
萘夫西林, [注射剂],西藏
呋布西林, [注射剂],西藏
司帕沙星, [口服常释剂型],西藏
西妥昔单抗, [注射剂],西藏
重组人血管内皮抑制素, [注射剂],西藏
曲克芦丁脑蛋白水解物, [注射剂],西藏
胎盘多肽, [注射剂],西藏
塞来昔布, [口服常释剂型],西藏
复方碳酸钙, [颗粒剂],新疆
复方二氯醋酸二异丙胺, [注射剂],新疆
头孢氨苄, [缓释控释剂型],西藏
头孢匹胺, [注射剂],西藏
奥硝唑, [栓剂],西藏
舒尼替尼, [口服常释剂型],西藏
小牛血清去蛋白, [注射剂],西藏
氨磷汀, [注射剂],西藏
复方氟尿嘧啶, [注射剂],西藏
氟达拉滨, [注射剂],西藏
猴头菌提取物, [颗粒剂],新疆
聚肌胞, [注射剂],新疆
羔羊胃提取物维B12, [口服常释剂型],新疆
脑苷肌肽, [注射剂],新疆
抗肿瘤免疫核糖核酸, [注射剂],新疆
单唾液酸四己糖神经节苷脂, [注射剂],新疆
复方天麻蜜环糖肽, [口服常释剂型],新疆
甘露聚糖肽, [注射剂],新疆
氯喹那多/普罗雌烯, [阴道片],新疆
磷酸肌酸钠, [注射剂],新疆
十味消食散, ,西藏
降糖宁胶囊, ,西藏
多酶, [口服常释剂型],新疆
谷红, [注射剂],新疆
吉非替尼, [口服常释剂型],新疆
奥拉西坦, [口服常释剂型],新疆
曲安缩松尿素, [软膏剂],新疆
牛痘疫苗致炎兔皮提取物, [注射剂],新疆
乳酸菌素, [口服常释剂型],新疆
依托考昔, [口服常释剂型],新疆
黄芪生脉饮, ,西藏
补肾益寿胶囊, ,西藏
灯银脑通胶囊, ,西藏
灵芝胶囊, ,西藏
复方鲜竹沥液, ,西藏
感冒灵颗粒, ,西藏
羚羊感冒片, ,西藏
肝炎灵注射液, ,西藏
肠炎宁胶囊, ,西藏
强力枇杷胶囊, ,西藏
肺热普清散, ,西藏
二十五味獐牙菜丸, ,西藏
心脑舒颗粒, ,西藏
屏风生脉胶囊, ,西藏
猴耳环消炎片, ,西藏
银翘伤风胶囊, ,西藏
麻仁合剂, ,西藏
复方桔梗止咳片, ,西藏
川贝枇杷糖浆, ,西藏
健肝乐颗粒, ,西藏
二十五味鬼臼丸, ,西藏
五味沙棘散, ,西藏
五味甘露滋补丸, ,西藏
七味铁屑胶囊, ,西藏
五味甘露药浴颗粒, ,西藏
十三味菥蓂丸, ,西藏
十三味马钱子丸, ,西藏
十四味羚牛角丸, ,西藏
十六味杜鹃花丸, ,西藏
十五味乳鹏丸, ,西藏
复方卡力孜然酊, ,新疆
疗癣卡西甫丸, ,新疆
五味甘露药浴汤散, ,西藏
催汤丸, ,西藏
十一味维命散, ,西藏
十三味青兰散, ,西藏
十味豆蔻丸, ,西藏
十六味马蔺子丸, ,西藏
十味诃子丸, ,西藏
十味黑冰片丸, ,西藏
罗补甫克比日丸, ,新疆
驱白巴布期片, ,新疆
骨筋丸片, ,新疆
复方驱虫斑鸠菊丸, ,新疆
肠安艾布力阿斯糖浆, ,新疆
鼻舒适片, ,新疆
金嗓利咽丸, ,新疆
苍辛气雾剂, ,新疆
行气坦尼卡尔胶囊, ,新疆
西帕依麦孜彼子口服液, ,新疆
蕲蛇酶, [注射剂],新疆
冻疮膏, [软膏剂],新疆
和胃艾提日皮力开比尔蜜膏, ,新疆
复方骆驼蓬子软膏, ,新疆
复方血栓通滴丸, ,新疆
骨增消片, ,新疆
复方瓜子金颗粒, ,新疆
温散加瓦日西加里奴司片, ,新疆
通滞埃提勒菲力沙那片, ,新疆
爱维心口服液, ,新疆
三乙醇胺, [软膏剂],新疆
复方氟米松, [软膏剂],新疆
转化糖电解质, [注射剂],新疆
聚维酮碘, [软膏剂],新疆
甘露聚糖肽, [口服常释剂型],新疆
二丁酰环磷腺苷, [注射剂],新疆
左卡尼汀, [口服液体剂],新疆
匹伐他汀, [口服常释剂型],新疆
伊布利特, [注射剂],新疆
双氯芬酸, [外用液体剂],新疆
抗狼疮散, ,新疆
牛黄清心丸, ,新疆
双唑泰, [栓剂],新疆
金黄色葡萄球菌滤液制剂, [注射剂],新疆
甘糖酯, [口服常释剂型],新疆
参芎葡萄糖, [注射剂],新疆
丁二磺酸腺苷蛋氨酸, [口服常释剂型],新疆
复方硫酸亚铁叶酸, [口服常释剂型],新疆
双氯芬酸, [软膏剂],新疆
万乃洛韦, [口服常释剂型],新疆
注射用红花黄色素, ,新疆
安阳膏药, ,新疆
抗饥消渴片, ,新疆
芪龙胶囊, ,新疆
益脑宁胶囊（片）, ,新疆
桉柠蒎, [口服常释剂型],新疆
复合辅酶, [注射剂],新疆
阿加曲班, [注射剂],新疆
槐定碱, [注射剂],新疆
尼可地尔, [口服常释剂型],新疆
氢化泼尼松, [注射剂],新疆
他克莫司, [注射剂],新疆
消糖灵胶囊, ,新疆
麝香心痛宁片, ,新疆
灯银脑通胶囊, ,新疆
苦参素, [口服常释剂型],新疆
硫必利, [口服常释剂型],新疆
塞曲司特, [颗粒剂],新疆
氨磷汀, [注射剂],新疆
谷维素双维B, [口服常释剂型],新疆
炔雌醇环丙孕酮, [口服常释剂型],新疆
吗替麦考酚酯, [注射剂],新疆
重组人干扰素α2b, [吸入剂],新疆
氨氯地平贝那普利, [口服常释剂型],新疆
醋酸钠林格, [注射剂],新疆
注射用复方维生素（3）, [注射剂],新疆
胃铋镁, [颗粒剂],新疆
丁苯酞, [注射剂],新疆
依那普利拉, [注射剂],新疆
复方斯亚旦生发酊, ,新疆
甘草锌, [口服常释剂型],新疆
右旋酮洛芬氨丁三醇, [口服常释剂型],新疆
苯乙双胍, [口服常释剂型],新疆
脂肪乳氨基酸（18）, [注射剂],新疆
盐酸罗沙替丁醋酸酯, [注射剂],新疆
小牛脾提取物, [注射剂],新疆
复方电解质注射液, [注射剂],新疆
注射用心肌肽, [注射剂],新疆
他克莫司, [缓释控释剂型],新疆
祖卡木胶囊, ,新疆
复方葡萄糖酸钙, [口服液体剂],新疆
复方盐酸利多卡因, [注射剂],新疆
氟吡汀, [口服常释剂型],新疆
氨苄青霉素丙磺舒, [口服常释剂型],新疆
头孢地尼, [颗粒剂],新疆
头孢噻利, [注射剂],新疆
人参多糖, [注射剂],新疆
因卡膦酸二钠, [注射剂],新疆
去甲斑蝥酸纳, [注射剂],新疆
胸腺五肽, [注射剂],新疆
尿通卡克乃其片, ,新疆
解毒苏甫皮塞尔塔尼胶囊, ,新疆
依诺沙星, [注射剂],新疆
羧苄西林, [注射剂],新疆
头孢哌酮他唑巴坦, [注射剂],新疆
头孢匹胺, [注射剂],新疆
卡介菌多糖核酸, [注射剂],新疆
伊马替尼, [口服常释剂型],新疆
厄洛替尼, [口服常释剂型],新疆
复方赖氨酸, [颗粒剂],新疆
玫瑰花口服液, ,新疆
克比亚热提片, ,新疆
热感赛比斯坦颗粒, ,新疆
清浊曲比亲艾拉片, ,新疆
平溃散, ,新疆
延参健胃胶囊, ,新疆
肾肝宁胶囊, ,新疆
复方金连颗粒, ,新疆
复方芩兰口服液, ,新疆
参灵肝康胶囊, ,新疆
复合维生素B, [注射剂],新疆
五水头孢唑啉, [注射剂],新疆
清热卡森颗粒, ,新疆
茯苓多糖口服液, ,新疆
复方麝香注射液, ,新疆
更年灵胶囊, ,新疆
雪莲注射液, ,新疆
增生平片, ,新疆
舒肝宁注射液, ,新疆
芪蛭通络胶囊, ,新疆
头孢替唑, [注射剂],新疆
头孢孟多酯, [注射剂],新疆
头孢氨苄, [缓释控释剂型],新疆
云芝胞内糖肽, [口服常释剂型],新疆
重组人血管内皮抑制素, [注射剂],新疆
赖氨酸, [注射剂],新疆
复方氨基酸（15）双肽（2）, [注射剂],新疆
复方曲肽, [注射剂],新疆
盐酸多柔比星脂质体, [注射剂],新疆
长春西丁氯化钠, [注射剂],新疆
果糖二磷酸钠, [口服常释剂型],新疆
氨酚伪麻那敏, [泡腾颗粒],新疆
帕珠沙星, [注射剂],新疆
小牛血清去蛋白, [注射剂],新疆
谷氨酰胺, [颗粒剂],新疆
巴利昔单抗, [注射剂],新疆
雌二醇/地屈孕酮, [口服常释剂型],新疆
复方脑肽节苷脂, [注射剂],新疆
甲磺酸多拉司琼, [注射剂],新疆
复方普鲁卡因苯甲酸, [口服常释剂型],新疆
丹参川芎嗪, [注射剂],新疆
奥硝唑, [口服常释剂型],新疆
愈酚溴新, [口服液体剂],新疆
酮洛芬, [凝胶剂],新疆
骨肽, [口服常释剂型],新疆
氟氯西林, [注射剂],新疆
妥舒沙星, [口服常释剂型],新疆
头孢曲松他唑巴坦, [注射剂],新疆
转移因子, [注射剂],新疆
脾多肽, [注射剂],新疆
咳露口服液, ,新疆
温胃降逆颗粒, ,新疆
大蒜, [口服常释剂型],新疆
复方三维B[II], [注射剂],新疆
头孢甲肟, [注射剂],新疆
安妥沙星, [口服常释剂型],新疆
司帕沙星, [口服常释剂型],新疆
香菇多糖, [注射剂],新疆
小牛血去蛋白提取物, [注射剂],新疆
新福菌素, [注射剂],新疆
羚羊感冒胶囊, ,新疆
艽龙胶囊, ,新疆
注射用益气复脉(冻干), ,新疆
参一胶囊, ,新疆
圣·约翰草提取物片, ,新疆
路路通注射液, ,新疆
血脂平胶囊, ,新疆
灯心止血糖浆, ,新疆
玉兰降糖胶囊, ,新疆
芪丹通脉片, ,新疆
恩他卡朋双多巴(IV), [口服常释剂],新疆
蒲地蓝消炎口服液, [口服液],新疆
和络舒肝胶囊, ,新疆
瓜蒌皮注射液, ,新疆
血必净注射液, ,新疆
蟾酥注射液, ,新疆
冰七片, ,新疆
心神宁片, ,新疆
大株红景天注射液, ,新疆
冠心静胶囊（片）, ,新疆
胎盘多肽, [注射剂],新疆
石榴补血糖浆, ,新疆
除障则海甫片, ,新疆
温肾斯拉甫片, ,新疆
六味西红花口服液, ,新疆
川花止痛膜, ,新疆
麝香舒活精, ,新疆
复方巴旦仁颗粒, ,新疆
地贞颗粒, ,新疆
散结乳癖贴膏, ,新疆
细菌溶解产物, [口服常释剂型],新疆
班布特罗, [口服液体剂],新疆
阿里红咳喘口服液, ,新疆
伊木萨克片, ,新疆
安胃加瓦日西吾地吐如西片, ,新疆
双虎肿痛宁, ,新疆
复方高滋斑片, ,新疆
新力正骨喷雾剂, ,新疆
灵芝孢子粉胶囊, ,新疆
阿胶强骨口服液, ,新疆
复方岩白菜素, [口服常释剂型],新疆
麻黄碱苯海拉明, [口服常释剂型],新疆
齐墩果酸, [口服常释剂型],新疆
脑蛋白水解物, [注射剂],新疆
甲氯芬酯, [注射剂],新疆
曲克芦丁脑蛋白水解物, [注射剂],新疆
眼氨肽, [注射剂],新疆
甲硝唑氯己定, [外用液体剂],新疆
辅酶Q10, [口服常释剂型],新疆
舒洛地特, [口服常释剂型],新疆
鼻炎糖浆, ,新疆
糖宁孜亚比土斯片, ,新疆
恩丹西酮, [口服常释剂型],新疆
乙酰天麻素, [口服常释剂型],新疆
奥洛他定, [滴眼剂],新疆
醋甲唑胺, [口服常释剂型],新疆
牛磺酸, [滴眼剂],新疆
依折麦布, [口服常释剂型],新疆
多糖铁复合物, [口服常释剂型],新疆
腺苷钴胺, [口服常释剂型],新疆
降糖孜亚比提片, ,新疆
行滞罗哈尼孜牙片, ,新疆
阿娜尔妇洁液, ,新疆
镇痛艾比西帕丸, ,新疆
舒肢巴亚待都司片, ,新疆
玛木然止泻胶囊, ,新疆
散寒药茶, ,新疆
三味泻痢颗粒, ,新疆
血复生片, ,新疆
天麻醒脑胶囊, ,新疆
注射用脑心康, ,新疆
丹参益心胶囊, ,新疆
红花如意丸, ,新疆
镇痛艾比洁德瓦尔丸, ,新疆
平纳糖膏, ,新疆
清凉埃提勒菲力开西尼孜颗粒, ,新疆
驱白马日白热斯丸, ,新疆
复方活脑舒胶囊, ,新疆
还少胶囊, ,新疆
复方一枝蒿颗粒, ,新疆
脑心舒口服液, ,新疆
银参通络胶囊, ,新疆
心脉隆注射液, ,新疆
复方岩白菜素, [口服常释剂型],云南
间苯三酚, [注射剂],云南
谷红, [注射剂],云南
脑苷肌肽, [注射剂],云南
高渗氯化钠羟乙基淀粉, [注射剂],云南
奥美沙坦酯, [口服常释剂型],云南
酚氨咖敏, [口服常释剂型],云南
头孢噻利, [注射剂],云南
胎盘多肽, [注射剂],云南
铋镁碳酸氢钠, [口服常释剂型],云南
胃铋镁, [颗粒剂],云南
氨酪酸, [注射剂],云南
乙酰谷酰胺, [注射剂],云南
多糖铁复合物, [口服常释剂型],云南
凝结芽孢杆菌活菌, [口服常释剂型],云南
铜绿假单胞菌, [注射剂],云南
萘夫西林, [口服常释剂型],云南
薄芝糖肽, [注射剂],云南
艾塞那肽, [注射剂],云南
小牛血去蛋白, [注射剂],云南
科博肽, [注射剂],云南
田七花叶颗粒, ,云南
昆明山海棠片, ,云南
青阳参片, ,云南
蓝芷安脑胶囊, ,云南
复方海蛇胶囊, ,云南
参七心疏胶囊, ,云南
固精麦斯哈片, ,新疆
消白软膏, ,新疆
氨酚黄那敏, [颗粒剂],云南
沉香化气胶囊, ,云南
晕痛定胶囊, ,云南
三乌胶丸, ,云南
舒脑欣滴丸, ,云南
七生力片, ,云南
心荣胶囊, ,云南
舒心通脉胶囊, ,云南
复方斯亚旦生发油, ,新疆
肤痔清软膏, ,新疆
递法明, ,新疆
安络痛片, ,新疆
健心合米尔高孜斑安比热片, ,新疆
复方阿里红片, ,新疆
妇康宁片, ,新疆
固元片, ,新疆
骨愈灵胶囊, ,新疆
仙璐贝滴剂, ,新疆
重组改构人肿瘤坏死因子, [注射剂],新疆
培美曲塞, [注射剂],新疆
宝心艾维西木口服液, ,新疆
参德力糖浆, ,新疆
护肝布祖热颗粒, ,新疆
复方清带灌注液, ,新疆
当归丸, ,新疆
消结安胶囊, ,新疆
跌打红药片, ,新疆
通阻合牙日仙拜尔片, ,新疆
伊达比星, [注射剂],新疆
脱氧核苷酸, [注射剂],新疆
复方氨基酸(18AA-N), [注射剂],新疆
氨基酸葡萄糖, [注射剂],新疆
甲苯磺丁脲, [口服常释剂型],新疆
罗红霉素氨溴索, [口服常释剂型],新疆
恩他卡朋双多巴片（Ⅱ）, [口服常释剂型],新疆
吡格列酮二甲双胍, [口服常释剂型],新疆
亚叶酸纳, [注射剂],新疆
苦豆子油搽剂, ,新疆
温胃阿亚然及片, ,新疆
松补力口服液, ,新疆
牡蛎碳酸钙, [口服常释剂型],新疆
脾氨肽, [口服散剂],新疆
米格列奈, [口服常释剂型],新疆
依折麦布-辛伐他汀, [口服常释剂型],新疆
赖氨匹林肠溶胶囊, [口服常释剂型],新疆
甘草酸单铵半胱氨酸氯化钠, [注射剂],新疆
胞二磷胆碱, [注射剂],新疆
强身萝菠甫赛河里蜜膏, ,新疆
苏孜阿甫片, ,新疆
通窍阿亚然及派克日片, ,新疆
止血开日瓦片, ,新疆
醒脑库克亚片, ,新疆
平溃加瓦日西麦尔依特蜜膏, ,新疆
驱虫斑鸠菊注射剂, ,新疆
清涩比黑马尔江散, ,新疆
博尔宁胶囊, ,新疆
胃尔康片, ,新疆
止咳梨煎膏（糖浆）, ,新疆
复方扶芳藤胶囊（合剂）, ,新疆
竹沥胶囊, ,新疆
血宁安吉杷尔糖浆, ,新疆
玫瑰花糖膏, ,新疆
开胃加瓦西阿米勒片, ,新疆
驱白派甫云片, ,新疆
驱白艾力勒思亚散, ,新疆
祛瘀益胃胶囊, ,新疆
定喘止咳胶囊, ,新疆
珍龙醒脑胶囊, ,新疆
锁阳固精丸, ,新疆
银黄含（化）片, ,新疆
蒿蓝感冒颗粒, ,新疆
肝宁片, ,新疆
复方蒂达胶囊, ,新疆
灯盏细辛胶囊, ,新疆
叶金排石胶囊, ,新疆
回生口服液, ,新疆
前列通瘀胶囊, ,新疆
神衰康胶囊, ,新疆
利胆止痛片（胶囊）, ,云南
小儿惊风七厘散, ,云南
柴银感冒颗粒, ,新疆
胃活灵片, ,新疆
金酸萍糖浆, ,新疆
地奥心血康软胶囊, ,新疆
生肌散, ,新疆
胆石清片, ,新疆
海昆肾喜胶囊, ,新疆
五味子糖浆, ,新疆
抗感灵片, ,云南
金花消痤丸, ,云南
清肠通便胶囊, ,云南
咳露口服液, ,云南
补肾益寿胶囊, ,云南
渴络欣胶囊, ,云南
灯台叶颗粒, ,云南
复方仙鹤草肠炎胶囊, ,云南
芪桑益肝丸, ,云南
百贝益肺胶囊, ,云南
复方龙血竭胶囊, ,云南
镇痛活络酊, ,云南
痛泻宁颗粒, ,云南
天麻祛风补片, ,云南
灵莲花颗粒, ,云南
止泻保童颗粒, ,云南
正胃片（胶囊）, ,云南
平溃散, ,云南
六味五灵片, ,云南
石椒草咳喘颗粒, ,云南
云南红药胶囊, ,云南
肿痛搽剂, ,云南
恒古骨伤愈合剂, ,云南
复方肾炎片, ,云南
骨力胶囊, ,云南
散痛舒片, ,云南
三七脂肝丸, ,云南
热毒清片, ,云南
肠胃舒胶囊, ,云南
利胆解毒胶囊, ,云南
依托考昔, [口服常释剂型],云南
头孢甲肟, [注射剂],云南
筋骨伤喷雾剂, ,云南
海昆肾喜胶囊, ,云南
雪上一枝蒿片, ,云南
天紫红女金胶囊, ,云南
雪胆素片, ,云南
黄藤素软胶囊（栓、分散片）, ,云南
藿香水, ,云南
胆胃康胶囊, ,云南
汉防己甲素, [口服常释剂型],云南
头孢哌酮他唑巴坦, [注射剂],云南
头孢曲松他唑巴坦, [注射剂],云南
伊达比星, [注射剂],云南
复方氨林巴比妥, [注射剂],云南
氯雷伪麻, [缓释控释剂型],云南
地佐辛, [注射剂],云南
脱氧核苷酸钠, [注射剂],云南
利肝康片, ,云南
脑血疏口服液, ,云南
肥儿疳积颗粒, ,云南
核糖核酸, [注射剂],云南
卡介菌多糖核酸, [注射剂],云南
英夫利西单抗, [注射剂],云南
氯芬黄敏, [口服常释剂型],云南
阿咖酚, [口服散剂],云南
复方氨基酸脂质, [凝胶剂],云南
延胡胃安胶囊, ,云南
血必净注射液, ,云南
冠心安滴丸, ,云南
脑蛋白水解物, [口服常释剂型],云南
亮菌, [口服液体剂],云南
阿扎司琼, [注射剂],云南
斑蝥酸钠, [注射剂],云南
甘露聚糖肽, [注射剂],云南
复方电解质, [注射剂],云南
参芎葡萄糖, [注射剂],云南
磷酸吡哆醛丁咯地尔, [口服常释剂型],云南
帕珠沙星, [注射剂],云南
汉防己甲素, [注射剂],云南
女金丹丸, ,云南
灵芝孢子粉胶囊, ,云南
阿加曲班, [注射剂],云南
豆腐果苷, [口服常释剂型],云南
甘露聚糖肽, [口服常释剂型],云南
尿素维E, [软膏剂],云南
复方卡托普利, [口服常释剂型],云南
尤瑞克林, [注射剂],云南
乙酰吉他霉素, [颗粒剂],云南
双醋瑞因, [口服常释剂型],云南
化痔栓, ,云南
肝爽颗粒, ,云南
清肺化痰丸, ,云南
灵丹草颗粒, ,云南
叶下珠胶囊, ,云南
羚翘解毒丸, ,云南
清热消炎宁片（软胶囊）, ,云南
小儿肺热咳喘口服液（颗粒）, ,云南
天麻醒脑胶囊, ,云南
消渴清颗粒, ,云南
瓜蒌皮注射液, ,云南
香果健消片, ,云南
板蓝清热颗粒, ,云南
珍熊胆丸, ,云南
熊胆舒肝利胆胶囊, ,云南
伤风停胶囊, ,云南
新复方大青叶片, ,云南
止眩安神颗粒, ,云南
肾肝宁胶囊, ,云南
复方天麻颗粒, ,云南
关通舒胶囊, ,云南
婴儿素, ,云南
大株红景天注射液（胶囊）, ,云南
灯银脑通胶囊, ,云南
舒胸胶囊, ,云南
舒心降脂片, ,云南
杏香兔耳风软胶囊, ,云南
红金消结胶囊, ,云南
舒列安胶囊, ,云南
一枝蒿伤湿祛痛膏, ,云南
气血康胶囊, ,云南
小儿止咳糖浆, ,云南
仙桃草片, ,云南
七生静片, ,云南
丹灯通脑软胶囊, ,云南
舒筋定痛片, ,云南
拨云锭, ,云南
根痛平颗粒, ,云南
舒筋通络颗粒, ,云南
三阳血傣合剂, ,云南
益阴消渴胶囊, ,云南
八味肉桂胶囊, ,云南
参苓健脾胃颗粒, ,云南
硫糖铝, [混悬凝胶剂],云南
胃膜素, [口服常释剂型],云南
抗肿瘤免疫核糖核酸, [注射剂],云南
乙酰天麻素, [口服常释剂型],云南
复合辅酶, [注射剂],云南
吡诺克辛, [滴眼剂],云南
复方酮康唑, [软膏剂],云南
鹅去氧胆酸, [口服常释剂型],重庆
西沙必利, [口服常释剂型],重庆
丹杞颗粒, ,云南
脑蛋白水解物, [注射剂],云南
枸地氯雷他定, [口服常释剂型],云南
重组改构人肿瘤坏死因子, [注射剂],云南
奥拉西坦, [注射剂],云南
磺达肝癸钠, [注射剂],云南
双唑泰, [软膏剂],云南
厄贝沙坦氢氯噻嗪, [口服常释剂型],云南
复方卡托普利, [口服常释剂型],重庆
复合辅酶, [注射剂],重庆
氟伐他汀, [缓释控释剂型],重庆
乙酰天麻素, [口服常释剂型],重庆
单唾液酸四己糖神经节苷酯, [注射剂],重庆
复方间苯二酚苯酚, [外用液体剂],重庆
转移因子, [注射剂],重庆
低分子右旋糖酐氨基酸, [注射剂],重庆
穿琥宁, [注射剂],重庆
酮洛芬, [缓释控释剂型],重庆
米格列醇, [口服常释剂型],云南
达克罗宁, [口服液体剂],云南
参芎葡萄糖, [注射剂],重庆
天麻素, [口服常释剂型],重庆
地喹氯铵, [含片],重庆
云芝胞内糖肽, [口服常释剂型],重庆
纳洛酮, [口服常释剂型],重庆
甘露聚糖肽, [注射剂],重庆
甲硝唑, [缓释控释剂型],重庆
阿司匹林, [缓释控释剂型],重庆
复方谷氨酰胺, [口服常释剂型],云南
陈香露白露片, ,云南
益脉康片, ,云南
消食顺气片, ,云南
丹参益心胶囊, ,云南
彝心康胶囊, ,云南
灯盏花颗粒, ,云南
雪上一枝蒿速效止痛搽剂, ,云南
鼻渊软胶囊, ,云南
妇科止带胶囊, ,云南
消结安胶囊, ,云南
肾骨颗粒, ,云南
稳压胶囊, ,云南
癫痫宁片, ,云南
白及颗粒（糖浆）, ,云南
血塞通软胶囊（滴丸、分散片), ,云南
参仙升脉口服液, ,云南
余麦口咽合剂, ,云南
抗妇炎胶囊, ,云南
云南白药创可贴, ,云南
无敌丹胶囊, ,云南
龙灯胶囊, ,云南
龙金通淋胶囊, ,云南
调经养颜胶囊, ,云南
外用无敌膏, ,云南
银芩胶囊, ,云南
金感胶囊, ,云南
肝复颗粒, ,云南
柴连口服液, ,云南
感冒咳嗽颗粒, ,云南
尼群洛尔, [口服常释剂型],云南
丹参川芎嗪, [注射剂],云南
舒泌通胶囊, ,云南
妇炎康片, ,云南
云南白药痔疮膏, ,云南
复方南板蓝根片, ,云南
珠子肝泰胶囊, ,云南
感冒止咳颗粒, ,云南
风寒感冒颗粒, ,云南
消炎片, ,云南
尼可地尔, [口服常释剂型],云南
三磷酸腺苷氯化镁, [注射剂],云南
依折麦布, [口服常释剂型],云南
依诺沙星, [注射剂],云南
氟比洛芬, [巴布膏剂],云南
氟氯西林, [注射剂],云南
头孢地嗪, [注射剂],云南
甲砜霉素甘氨酸酯, [注射剂],云南
米格列奈, [口服常释剂型],云南
氟尿嘧啶, [植入剂],云南
感冒消炎片, ,云南
风热感冒颗粒, ,云南
炎琥宁, [注射剂],云南
安妥沙星, [口服常释剂型],云南
乙酰吉他霉素, [口服常释剂型],云南
萘夫西林, [注射剂],云南
厄他培南, [注射剂],云南
头孢匹胺, [注射剂],云南
去甲斑蝥素, [口服常释剂型],云南
胸腺五肽, [注射剂],云南
阮氏上清丸, ,云南
清火片（胶囊）, ,云南
艽龙胶囊, ,云南
参龙宁心胶囊, ,云南
益肾健骨片, ,云南
生力胶囊, ,云南
露水草胶囊, ,云南
暖胃舒乐片（颗粒）, ,云南
三分三浸膏片, ,云南
